id,duration,call_date
203,95,2025-01-05 16:54:34
204,25,2025-01-02 10:53:11
205,56,2025-01-05 09:43:00
206,116,2025-01-02 10:07:09
207,150,2025-01-01 18:00:45
208,126,2025-01-05 02:33:10
209,79,2025-01-05 12:26:55
210,66,2025-01-04 00:58:50
211,99,2025-01-05 01:10:00
212,141,2025-01-06 00:07:01
213,154,2025-01-01 10:41:03
214,94,2025-01-04 16:37:26
215,4,2025-01-03 16:06:38
216,39,2025-01-01 23:29:46
217,35,2025-01-04 08:56:58
218,5,2025-01-02 06:33:18
219,64,2025-01-06 20:01:04
220,19,2025-01-03 18:30:37
221,140,2025-01-03 17:09:38
222,54,2025-01-02 17:13:44
223,88,2025-01-01 01:28:47
224,43,2025-01-01 13:38:51
225,89,2025-01-02 21:11:45
226,135,2025-01-03 03:02:54
227,47,2025-01-03 01:16:40
228,121,2025-01-05 17:36:52
229,170,2025-01-02 18:49:56
230,99,2025-01-06 00:04:36
231,12,2025-01-03 13:25:59
232,85,2025-01-03 21:24:11
233,176,2025-01-05 20:12:20
234,104,2025-01-01 04:28:32
235,112,2025-01-03 12:34:19
236,146,2025-01-05 10:10:29
237,174,2025-01-06 06:53:50
238,2,2025-01-04 09:23:00
239,95,2025-01-03 20:12:48
240,161,2025-01-04 05:10:49
241,25,2025-01-04 16:49:03
242,168,2025-01-02 11:35:54
243,52,2025-01-05 00:43:57
244,15,2025-01-05 14:54:58
245,125,2025-01-02 21:11:37
246,56,2025-01-06 21:53:26
247,136,2025-01-06 10:44:39
248,72,2025-01-04 09:29:59
249,126,2025-01-01 22:08:23
250,43,2025-01-06 17:26:14
251,67,2025-01-05 11:31:58
252,142,2025-01-06 17:32:06
253,67,2025-01-04 00:17:09
254,175,2025-01-04 03:19:55
255,58,2025-01-05 06:19:46
256,146,2025-01-03 00:17:52
257,119,2025-01-06 12:51:28
258,155,2025-01-06 00:26:03
259,63,2025-01-01 10:01:08
260,87,2025-01-06 20:57:12
261,6,2025-01-01 04:01:38
262,113,2025-01-04 14:53:00
263,60,2025-01-02 20:45:28
264,121,2025-01-04 22:11:08
265,19,2025-01-03 03:21:43
266,11,2025-01-02 07:29:04
267,101,2025-01-04 14:38:20
268,4,2025-01-02 17:47:39
269,97,2025-01-03 11:17:46
270,17,2025-01-01 14:05:20
271,80,2025-01-03 09:07:12
272,3,2025-01-01 20:38:14
273,168,2025-01-04 11:09:51
274,87,2025-01-01 22:00:08
275,70,2025-01-05 06:29:36
276,101,2025-01-02 03:21:09
277,139,2025-01-04 09:16:04
278,63,2025-01-06 02:56:56
279,147,2025-01-05 03:52:00
280,114,2025-01-03 23:50:39
281,114,2025-01-01 09:09:56
282,11,2025-01-05 16:16:18
283,136,2025-01-05 03:49:49
284,106,2025-01-01 19:02:29
285,68,2025-01-06 05:26:08
286,155,2025-01-02 10:41:51
287,169,2025-01-04 03:30:59
288,148,2025-01-02 19:46:01
289,113,2025-01-02 02:05:29
290,60,2025-01-05 15:06:56
291,39,2025-01-04 08:25:52
292,27,2025-01-06 03:30:25
293,54,2025-01-02 19:16:33
294,151,2025-01-03 03:24:53
295,156,2025-01-04 15:56:41
296,23,2025-01-05 11:25:36
297,171,2025-01-06 09:54:26
298,95,2025-01-06 16:50:49
299,156,2025-01-02 22:55:49
300,23,2025-01-02 12:52:33
301,36,2025-01-03 15:14:00
302,38,2025-01-03 23:55:51
303,114,2025-01-04 20:30:09
304,95,2025-01-02 05:57:25
305,37,2025-01-01 20:19:58
306,171,2025-01-02 22:15:51
307,153,2025-01-04 01:34:14
308,71,2025-01-04 17:54:28
309,104,2025-01-01 05:19:42
310,127,2025-01-06 01:36:40
311,21,2025-01-06 12:37:09
312,172,2025-01-06 15:05:23
313,159,2025-01-06 08:19:47
314,103,2025-01-02 21:54:27
315,172,2025-01-01 19:49:51
316,160,2025-01-01 01:22:13
317,58,2025-01-06 11:59:04
318,18,2025-01-05 20:20:27
319,71,2025-01-05 03:13:50
320,61,2025-01-03 22:00:26
321,56,2025-01-01 16:29:33
322,43,2025-01-03 19:31:28
323,19,2025-01-01 17:02:34
324,141,2025-01-06 04:26:24
325,56,2025-01-03 04:13:19
326,122,2025-01-03 07:36:44
327,105,2025-01-06 17:59:57
328,64,2025-01-01 23:55:30
329,111,2025-01-06 22:30:21
330,139,2025-01-02 22:08:11
331,36,2025-01-05 18:29:21
332,8,2025-01-03 05:09:31
333,14,2025-01-03 13:16:22
334,120,2025-01-01 16:53:08
335,163,2025-01-03 16:20:19
336,53,2025-01-06 20:21:11
337,51,2025-01-01 20:21:44
338,52,2025-01-01 18:07:25
339,61,2025-01-01 18:29:58
340,109,2025-01-01 11:23:52
341,72,2025-01-05 16:08:48
342,127,2025-01-04 13:36:57
343,150,2025-01-03 15:02:51
344,167,2025-01-03 02:31:51
345,168,2025-01-02 10:50:46
346,17,2025-01-06 09:08:29
347,32,2025-01-05 04:18:29
348,161,2025-01-06 12:58:41
349,48,2025-01-02 09:04:14
350,6,2025-01-03 02:26:27
351,3,2025-01-02 05:53:09
352,158,2025-01-01 13:44:50
353,135,2025-01-03 07:51:19
354,170,2025-01-04 08:18:51
355,146,2025-01-04 15:12:23
356,15,2025-01-02 03:04:30
357,162,2025-01-06 03:56:23
358,59,2025-01-02 06:36:47
359,85,2025-01-01 23:12:21
360,78,2025-01-05 10:04:44
361,95,2025-01-01 08:36:49
362,21,2025-01-05 11:37:55
363,19,2025-01-06 10:42:01
364,1,2025-01-04 15:11:57
365,55,2025-01-06 06:55:27
366,137,2025-01-04 07:57:07
367,170,2025-01-02 06:03:38
368,149,2025-01-03 23:18:30
369,176,2025-01-06 17:57:29
370,97,2025-01-02 23:56:18
371,85,2025-01-01 09:36:45
372,85,2025-01-02 22:53:44
373,154,2025-01-02 15:49:40
374,36,2025-01-05 10:46:39
375,40,2025-01-04 10:43:25
376,16,2025-01-04 11:44:23
377,91,2025-01-06 10:49:16
378,18,2025-01-05 22:27:14
379,15,2025-01-05 00:48:36
380,48,2025-01-05 15:33:29
381,117,2025-01-03 16:19:31
382,6,2025-01-04 11:43:12
383,4,2025-01-06 04:26:57
384,47,2025-01-05 13:13:43
385,95,2025-01-06 05:40:27
386,69,2025-01-06 04:58:40
387,179,2025-01-02 07:11:32
388,137,2025-01-02 02:45:24
389,100,2025-01-02 12:47:19
390,84,2025-01-05 15:26:35
391,117,2025-01-03 16:48:35
392,138,2025-01-05 00:07:51
393,131,2025-01-03 12:12:25
394,133,2025-01-04 11:47:38
395,84,2025-01-03 06:20:27
396,40,2025-01-01 00:33:56
397,169,2025-01-01 15:10:00
398,77,2025-01-03 11:20:22
399,129,2025-01-05 15:07:20
400,129,2025-01-06 08:50:46
401,95,2025-01-04 00:17:22
402,93,2025-01-04 17:31:27
403,139,2025-01-01 22:09:57
404,8,2025-01-01 11:49:51
405,55,2025-01-05 21:56:05
406,149,2025-01-05 16:24:28
407,179,2025-01-03 17:52:02
408,91,2025-01-05 00:47:54
409,100,2025-01-06 15:03:13
410,147,2025-01-06 06:32:50
411,146,2025-01-06 09:48:43
412,84,2025-01-02 01:17:50
413,78,2025-01-06 20:16:52
414,10,2025-01-02 06:23:03
415,77,2025-01-01 23:58:06
416,60,2025-01-05 00:36:13
417,83,2025-01-04 21:59:55
418,84,2025-01-04 23:17:58
419,129,2025-01-05 15:20:19
420,176,2025-01-01 17:35:46
421,163,2025-01-03 17:23:13
422,37,2025-01-03 15:15:26
423,59,2025-01-05 17:08:30
424,172,2025-01-06 10:55:46
425,99,2025-01-03 10:49:55
426,42,2025-01-06 05:57:21
427,131,2025-01-02 21:58:10
428,127,2025-01-04 08:04:21
429,180,2025-01-05 12:57:18
430,59,2025-01-01 13:09:01
431,72,2025-01-06 01:25:17
432,115,2025-01-05 20:30:23
433,46,2025-01-03 15:30:18
434,107,2025-01-02 18:02:42
435,67,2025-01-05 20:41:04
436,56,2025-01-05 06:58:06
437,42,2025-01-01 00:19:10
438,73,2025-01-03 03:07:48
439,62,2025-01-04 18:40:23
440,179,2025-01-01 17:44:04
441,69,2025-01-05 20:46:59
442,70,2025-01-04 16:27:59
443,14,2025-01-03 23:02:27
444,12,2025-01-05 16:27:46
445,28,2025-01-02 15:30:57
446,173,2025-01-03 19:54:19
447,42,2025-01-03 17:42:55
448,64,2025-01-05 21:16:01
449,93,2025-01-02 02:23:02
450,174,2025-01-06 11:34:23
451,13,2025-01-02 22:00:07
452,176,2025-01-04 16:34:11
453,136,2025-01-05 23:33:26
454,86,2025-01-01 02:15:02
455,129,2025-01-01 11:55:20
456,154,2025-01-04 06:13:26
457,6,2025-01-05 17:45:32
458,36,2025-01-05 07:01:05
459,25,2025-01-02 07:21:44
460,113,2025-01-04 05:47:29
461,62,2025-01-06 19:54:07
462,50,2025-01-04 18:29:31
463,121,2025-01-04 14:30:26
464,155,2025-01-03 00:40:13
465,121,2025-01-03 03:16:52
466,5,2025-01-06 01:55:28
467,80,2025-01-05 01:04:59
468,81,2025-01-05 18:24:27
469,42,2025-01-06 01:15:36
470,179,2025-01-02 00:36:19
471,71,2025-01-05 03:51:30
472,23,2025-01-06 06:57:16
473,87,2025-01-03 18:08:00
474,23,2025-01-03 19:10:03
475,52,2025-01-03 12:16:07
476,129,2025-01-01 07:37:16
477,16,2025-01-05 05:31:12
478,82,2025-01-04 09:20:14
479,148,2025-01-06 00:30:02
480,21,2025-01-06 01:45:45
481,86,2025-01-01 22:55:57
482,153,2025-01-05 12:42:58
483,35,2025-01-05 17:27:20
484,37,2025-01-04 14:15:10
485,27,2025-01-01 05:57:09
486,44,2025-01-06 13:07:21
487,15,2025-01-05 16:34:01
488,6,2025-01-04 02:54:46
489,68,2025-01-05 09:51:28
490,179,2025-01-01 04:58:39
491,80,2025-01-01 05:41:52
492,61,2025-01-01 22:33:47
493,147,2025-01-06 05:41:45
494,51,2025-01-03 23:42:00
495,25,2025-01-03 04:32:16
496,166,2025-01-06 06:39:20
497,111,2025-01-04 07:29:47
498,2,2025-01-02 15:49:27
499,171,2025-01-05 17:05:16
500,69,2025-01-05 22:32:59
501,142,2025-01-02 22:25:47
502,68,2025-01-01 16:59:00
503,14,2025-01-04 10:45:58
504,23,2025-01-01 16:21:36
505,86,2025-01-04 18:27:59
506,77,2025-01-01 03:29:34
507,79,2025-01-03 09:02:13
508,132,2025-01-06 04:32:58
509,27,2025-01-03 16:12:44
510,114,2025-01-01 18:27:32
511,120,2025-01-04 09:40:17
512,106,2025-01-06 13:18:12
513,160,2025-01-06 02:04:17
514,168,2025-01-06 18:58:04
515,44,2025-01-04 21:05:56
516,174,2025-01-04 11:45:34
517,39,2025-01-02 05:14:53
518,79,2025-01-01 09:46:14
519,30,2025-01-05 08:42:40
520,144,2025-01-04 14:46:56
521,41,2025-01-04 04:15:40
522,158,2025-01-06 05:49:30
523,170,2025-01-04 22:51:13
524,61,2025-01-01 09:50:22
525,153,2025-01-01 11:53:29
526,97,2025-01-02 22:06:35
527,56,2025-01-02 23:03:06
528,86,2025-01-05 06:09:53
529,155,2025-01-06 16:50:05
530,113,2025-01-05 14:55:00
531,27,2025-01-02 22:12:37
532,68,2025-01-04 16:06:44
533,165,2025-01-04 16:31:54
534,177,2025-01-06 02:59:58
535,63,2025-01-01 23:22:07
536,23,2025-01-02 00:32:23
537,143,2025-01-03 17:57:53
538,47,2025-01-04 21:18:40
539,22,2025-01-04 17:12:31
540,78,2025-01-04 14:05:29
541,11,2025-01-02 14:38:22
542,101,2025-01-04 03:14:10
543,97,2025-01-06 15:55:57
544,97,2025-01-02 05:42:48
545,57,2025-01-01 10:12:57
546,119,2025-01-06 16:19:52
547,107,2025-01-02 19:52:58
548,164,2025-01-05 17:36:05
549,130,2025-01-02 18:01:17
550,175,2025-01-02 22:45:23
551,163,2025-01-01 12:37:20
552,67,2025-01-02 12:22:44
553,93,2025-01-04 09:55:52
554,130,2025-01-02 14:33:47
555,62,2025-01-03 13:07:36
556,114,2025-01-04 09:24:48
557,37,2025-01-02 19:03:08
558,77,2025-01-02 15:26:57
559,98,2025-01-06 06:51:11
560,63,2025-01-02 04:15:12
561,173,2025-01-06 13:06:32
562,85,2025-01-03 10:06:06
563,87,2025-01-02 21:42:40
564,50,2025-01-03 08:25:48
565,17,2025-01-01 11:46:15
566,142,2025-01-01 13:43:02
567,164,2025-01-02 23:40:39
568,128,2025-01-05 16:13:27
569,72,2025-01-01 03:46:21
570,146,2025-01-04 20:37:20
571,87,2025-01-04 03:24:10
572,143,2025-01-05 17:07:22
573,53,2025-01-02 08:59:30
574,122,2025-01-02 15:36:48
575,159,2025-01-02 08:05:18
576,90,2025-01-03 05:40:11
577,69,2025-01-05 00:06:07
578,140,2025-01-05 06:15:32
579,168,2025-01-05 00:37:45
580,34,2025-01-05 19:38:25
581,11,2025-01-02 02:26:37
582,33,2025-01-02 13:05:58
583,140,2025-01-01 08:12:34
584,159,2025-01-03 00:50:03
585,149,2025-01-01 02:07:02
586,170,2025-01-06 13:55:03
587,55,2025-01-03 15:43:36
588,135,2025-01-06 14:00:34
589,157,2025-01-02 01:13:16
590,113,2025-01-01 17:33:06
591,14,2025-01-05 07:23:56
592,34,2025-01-02 17:47:28
593,157,2025-01-04 13:10:35
594,96,2025-01-05 19:15:42
595,54,2025-01-01 17:23:03
596,148,2025-01-04 05:25:03
597,60,2025-01-04 16:36:20
598,50,2025-01-02 20:45:13
599,64,2025-01-04 15:53:41
600,137,2025-01-06 12:12:26
601,117,2025-01-04 02:59:16
602,135,2025-01-06 08:40:02
603,1,2025-01-06 04:34:57
604,102,2025-01-04 14:49:56
605,39,2025-01-04 11:24:18
606,90,2025-01-04 20:24:24
607,142,2025-01-02 02:49:22
608,59,2025-01-05 17:09:07
609,20,2025-01-04 00:53:23
610,126,2025-01-04 12:20:35
611,86,2025-01-01 02:09:07
612,114,2025-01-03 20:39:03
613,11,2025-01-03 09:33:48
614,164,2025-01-05 04:12:39
615,100,2025-01-01 04:56:22
616,86,2025-01-03 10:37:10
617,111,2025-01-02 15:18:19
618,85,2025-01-02 04:48:14
619,168,2025-01-01 23:07:50
620,61,2025-01-01 02:22:14
621,87,2025-01-01 06:47:04
622,76,2025-01-06 03:50:28
623,145,2025-01-01 06:57:05
624,79,2025-01-02 06:12:14
625,104,2025-01-06 01:58:43
626,166,2025-01-04 06:10:13
627,31,2025-01-05 22:12:13
628,60,2025-01-06 13:13:57
629,157,2025-01-06 20:13:12
630,144,2025-01-03 14:51:02
631,103,2025-01-04 13:51:55
632,85,2025-01-05 19:40:35
633,112,2025-01-04 04:15:41
634,114,2025-01-02 15:15:45
635,95,2025-01-01 17:53:29
636,137,2025-01-04 14:43:58
637,109,2025-01-06 18:24:33
638,174,2025-01-06 00:41:11
639,83,2025-01-01 13:26:12
640,92,2025-01-01 02:39:54
641,171,2025-01-01 23:26:39
642,87,2025-01-03 11:39:37
643,134,2025-01-02 07:24:15
644,70,2025-01-06 12:41:44
645,144,2025-01-04 10:27:16
646,103,2025-01-06 06:21:16
647,86,2025-01-02 15:00:35
648,63,2025-01-02 02:44:22
649,108,2025-01-04 12:43:43
650,5,2025-01-03 16:37:39
651,10,2025-01-05 16:36:59
652,122,2025-01-01 22:05:45
653,45,2025-01-03 05:24:47
654,88,2025-01-01 13:51:53
655,15,2025-01-01 21:03:01
656,96,2025-01-05 09:46:38
657,63,2025-01-05 07:55:06
658,105,2025-01-05 00:42:14
659,117,2025-01-05 23:37:52
660,90,2025-01-06 15:37:55
661,20,2025-01-05 03:22:46
662,48,2025-01-05 11:01:39
663,157,2025-01-01 15:18:33
664,40,2025-01-04 13:33:33
665,159,2025-01-03 10:06:59
666,166,2025-01-05 00:54:50
667,91,2025-01-06 11:34:56
668,56,2025-01-01 01:51:04
669,157,2025-01-01 16:06:45
670,106,2025-01-05 15:39:34
671,120,2025-01-04 02:47:43
672,33,2025-01-02 12:07:37
673,33,2025-01-04 04:20:16
674,12,2025-01-04 19:58:24
675,23,2025-01-06 20:03:41
676,126,2025-01-04 06:28:54
677,86,2025-01-02 03:30:50
678,90,2025-01-01 13:29:07
679,83,2025-01-05 06:27:56
680,161,2025-01-01 14:24:15
681,102,2025-01-04 22:11:45
682,22,2025-01-05 04:00:41
683,67,2025-01-04 13:45:58
684,10,2025-01-03 00:31:09
685,39,2025-01-05 17:56:21
686,16,2025-01-06 16:23:59
687,8,2025-01-05 17:27:27
688,45,2025-01-03 02:43:50
689,169,2025-01-04 00:05:00
690,79,2025-01-04 11:29:27
691,75,2025-01-03 03:25:48
692,177,2025-01-04 07:27:35
693,146,2025-01-01 07:47:16
694,151,2025-01-03 21:09:44
695,42,2025-01-04 07:25:38
696,18,2025-01-05 03:29:53
697,82,2025-01-05 10:43:05
698,169,2025-01-02 10:51:54
699,109,2025-01-02 09:14:58
700,124,2025-01-06 13:26:59
701,122,2025-01-02 19:43:48
702,45,2025-01-03 10:38:01
703,123,2025-01-05 09:12:04
704,137,2025-01-03 13:08:52
705,74,2025-01-04 09:57:43
706,120,2025-01-03 12:10:46
707,120,2025-01-06 10:38:25
708,73,2025-01-04 07:08:17
709,5,2025-01-04 12:51:13
710,31,2025-01-01 04:45:56
711,140,2025-01-02 15:00:25
712,22,2025-01-06 12:13:15
713,105,2025-01-06 04:01:53
714,173,2025-01-01 20:57:17
715,20,2025-01-01 07:11:28
716,158,2025-01-06 21:29:52
717,66,2025-01-04 16:51:56
718,116,2025-01-02 20:30:01
719,75,2025-01-05 06:20:36
720,146,2025-01-04 00:04:21
721,30,2025-01-06 08:28:55
722,69,2025-01-05 20:21:46
723,159,2025-01-01 19:53:25
724,4,2025-01-05 14:09:41
725,12,2025-01-06 02:42:16
726,126,2025-01-02 19:08:49
727,32,2025-01-02 22:18:56
728,111,2025-01-01 05:28:14
729,89,2025-01-06 16:48:10
730,27,2025-01-02 18:34:40
731,99,2025-01-04 10:01:45
732,36,2025-01-02 22:17:29
733,50,2025-01-06 13:35:24
734,2,2025-01-06 07:43:01
735,13,2025-01-03 07:09:10
736,51,2025-01-04 21:32:44
737,82,2025-01-05 14:32:59
738,77,2025-01-03 14:23:35
739,96,2025-01-05 11:13:49
740,2,2025-01-02 05:37:25
741,37,2025-01-05 07:13:22
742,48,2025-01-05 19:37:58
743,92,2025-01-01 17:32:58
744,109,2025-01-03 14:50:41
745,109,2025-01-03 13:10:55
746,179,2025-01-06 02:19:51
747,92,2025-01-04 20:56:03
748,71,2025-01-05 17:23:19
749,68,2025-01-01 18:55:20
750,97,2025-01-01 10:03:46
751,172,2025-01-05 01:49:01
752,147,2025-01-02 22:53:26
753,179,2025-01-06 14:28:48
754,100,2025-01-01 22:56:31
755,163,2025-01-06 00:30:52
756,176,2025-01-02 02:05:09
757,166,2025-01-05 12:19:44
758,152,2025-01-04 10:41:52
759,168,2025-01-02 04:43:51
760,68,2025-01-06 03:42:57
761,120,2025-01-04 04:37:04
762,150,2025-01-04 23:18:34
763,79,2025-01-02 05:05:50
764,177,2025-01-06 12:40:03
765,177,2025-01-02 09:20:52
766,95,2025-01-03 16:43:31
767,61,2025-01-02 23:37:02
768,139,2025-01-01 14:35:48
769,159,2025-01-02 14:10:14
770,50,2025-01-01 13:12:51
771,167,2025-01-03 23:55:40
772,104,2025-01-02 06:18:04
773,78,2025-01-04 19:31:04
774,177,2025-01-02 12:46:40
775,88,2025-01-06 00:50:57
776,33,2025-01-04 15:00:17
777,23,2025-01-02 12:08:59
778,130,2025-01-06 15:51:46
779,72,2025-01-06 10:35:33
780,23,2025-01-05 15:47:38
781,41,2025-01-01 17:50:31
782,14,2025-01-03 15:58:28
783,65,2025-01-02 09:39:51
784,49,2025-01-06 10:24:13
785,3,2025-01-04 04:40:40
786,115,2025-01-01 05:33:50
787,13,2025-01-01 22:24:32
788,159,2025-01-04 06:09:30
789,167,2025-01-03 05:03:25
790,119,2025-01-03 18:50:21
791,69,2025-01-01 23:54:59
792,58,2025-01-01 11:23:16
793,36,2025-01-04 00:12:42
794,137,2025-01-06 10:26:28
795,24,2025-01-04 12:01:39
796,80,2025-01-05 08:15:45
797,171,2025-01-06 11:31:39
798,141,2025-01-02 05:59:16
799,9,2025-01-05 04:10:48
800,99,2025-01-02 07:35:17
801,70,2025-01-06 02:09:07
802,85,2025-01-04 07:22:17
803,122,2025-01-03 20:15:38
804,81,2025-01-06 19:24:34
805,67,2025-01-06 08:31:06
806,15,2025-01-06 15:29:57
807,172,2025-01-06 13:50:31
808,58,2025-01-01 08:42:39
809,135,2025-01-01 04:49:28
810,145,2025-01-02 16:22:48
811,20,2025-01-01 22:06:30
812,174,2025-01-06 06:13:37
813,8,2025-01-06 17:20:08
814,126,2025-01-06 04:42:49
815,164,2025-01-03 02:12:00
816,116,2025-01-02 07:25:39
817,133,2025-01-01 10:43:01
818,57,2025-01-05 22:51:23
819,49,2025-01-06 13:28:07
820,40,2025-01-01 10:15:49
821,148,2025-01-02 19:05:44
822,66,2025-01-06 05:22:43
