contact_id,group_id
333,71
484,71
767,71
288,71
1000,71
801,72
1000,72
762,72
363,72
822,72
927,72
838,72
522,72
354,72
20,72
431,72
79,72
330,72
589,72
166,72
775,72
566,72
340,72
390,72
68,72
970,72
839,72
192,72
611,72
498,72
451,72
124,72
449,72
849,72
686,72
247,72
720,72
676,72
108,72
674,72
603,72
904,72
723,72
433,72
222,72
541,72
294,72
338,72
564,72
228,72
308,72
200,73
210,73
350,73
706,73
51,73
480,73
48,73
211,73
509,73
217,73
645,73
833,73
695,73
689,73
839,73
435,73
118,73
494,73
645,73
688,73
263,73
818,73
820,73
434,73
106,73
816,73
477,73
246,73
915,73
693,73
481,73
14,73
57,73
82,73
258,73
133,74
697,74
96,74
963,74
366,74
978,74
837,74
877,74
459,74
719,74
406,74
698,74
487,74
905,74
388,74
133,74
472,74
647,74
454,74
280,74
483,74
795,74
289,74
388,74
972,74
822,74
802,74
549,74
664,74
9,74
202,74
496,74
621,74
739,74
665,74
730,74
270,74
997,74
286,74
371,74
940,74
444,74
290,75
250,75
470,75
754,75
84,75
517,75
694,75
109,75
377,75
891,75
127,75
90,75
683,75
120,75
466,75
75,75
695,75
311,75
696,75
255,75
961,75
302,75
273,75
58,75
120,75
413,75
331,75
703,75
544,75
652,75
299,75
213,75
221,75
567,76
735,76
898,76
693,76
678,76
402,76
353,76
345,76
583,76
133,76
448,76
114,76
205,76
90,76
813,76
672,76
269,76
838,76
770,76
491,76
862,76
85,76
42,76
589,76
848,76
118,76
48,76
994,76
41,76
985,76
75,76
568,76
409,76
962,76
26,76
618,76
484,76
698,76
683,76
120,76
820,76
169,76
540,76
663,76
164,76
754,76
712,76
225,76
148,76
112,77
380,77
853,77
333,77
673,77
634,77
720,77
18,77
502,77
658,77
919,77
764,77
541,77
690,77
392,77
430,77
156,77
444,77
774,77
117,77
980,77
786,77
319,77
445,77
803,77
952,77
156,77
711,77
777,77
840,77
251,77
359,77
430,77
43,77
164,77
597,77
789,77
690,77
829,77
931,77
305,77
926,78
692,78
494,78
197,78
108,78
11,78
291,78
681,78
915,78
330,78
65,78
720,78
670,78
819,78
98,78
798,78
166,78
77,78
855,78
300,78
737,78
384,78
91,78
545,78
528,78
35,78
487,78
295,78
350,78
197,78
640,78
994,78
539,78
263,78
195,78
35,78
207,78
952,78
744,79
956,79
170,79
294,79
56,80
264,80
583,80
585,80
398,80
139,80
694,80
742,80
288,80
993,80
122,80
140,80
257,80
95,80
498,80
281,80
209,80
498,80
997,80
184,80
687,80
202,80
794,80
38,80
802,80
654,80
450,80
78,80
502,80
968,80
203,80
411,80
885,80
398,80
161,80
945,80
647,80
288,80
775,80
91,80
829,80
193,80
456,80
965,80
257,80
595,80
87,81
982,81
641,81
798,81
123,81
326,81
26,82
45,82
980,82
659,82
866,82
699,82
78,82
608,83
856,83
176,83
700,83
411,83
397,83
868,83
395,83
710,83
123,83
538,83
333,83
659,83
197,83
306,83
756,83
797,83
475,83
409,83
170,83
263,83
302,83
765,83
944,83
476,83
832,83
721,83
252,83
414,83
515,83
920,83
540,83
524,83
385,83
169,84
182,84
410,84
982,84
368,84
903,84
394,84
807,84
245,84
823,84
913,84
55,84
453,84
264,84
529,84
741,84
911,84
228,84
426,84
566,84
575,84
219,84
615,84
132,84
126,84
144,84
794,84
755,84
534,84
109,84
579,84
438,84
236,84
62,84
583,84
753,84
945,84
627,84
147,84
33,84
684,84
797,84
500,84
651,84
466,85
610,85
336,85
51,85
868,85
275,85
921,85
481,85
763,85
620,85
185,85
991,85
743,85
776,85
125,85
731,85
556,85
125,85
185,85
455,85
317,85
173,85
916,85
801,85
630,85
449,85
753,85
26,85
91,85
801,85
857,85
602,85
631,85
46,85
68,85
581,85
390,85
832,85
133,85
748,85
871,85
127,85
804,85
504,85
187,86
875,86
638,86
225,86
833,86
563,86
351,86
204,86
52,86
438,86
474,86
20,86
151,86
40,86
481,86
837,86
300,86
592,86
943,86
187,86
436,86
32,86
871,87
778,87
697,87
782,87
900,87
660,87
626,87
844,87
760,87
70,87
679,87
465,87
579,87
712,87
725,87
11,87
191,87
622,87
976,87
37,87
982,87
852,87
984,87
370,87
253,87
938,87
775,87
343,87
974,87
958,87
314,87
902,87
960,87
317,87
12,87
748,87
624,87
836,87
505,87
72,87
691,87
150,87
144,87
470,87
539,88
195,88
679,88
513,88
565,88
722,88
393,88
593,88
213,88
260,88
750,88
972,88
597,88
342,88
735,88
912,88
946,88
595,88
309,88
982,88
491,88
420,88
939,88
80,88
975,88
475,88
75,88
807,88
858,88
637,88
667,88
418,88
144,88
735,88
328,89
962,89
787,89
777,89
668,89
426,89
346,89
770,89
331,89
938,89
360,89
521,89
129,89
697,89
627,89
225,89
651,89
845,89
859,89
3,89
754,89
827,89
423,89
910,89
411,89
34,89
181,89
493,89
354,89
202,90
909,90
385,90
736,90
726,90
316,90
256,90
336,90
102,90
402,90
611,90
88,90
272,90
524,91
429,91
103,91
754,91
525,91
378,91
940,91
981,92
542,92
184,92
195,92
486,92
659,92
783,92
606,92
883,92
482,92
224,92
852,92
220,92
705,92
380,92
866,92
508,92
940,92
637,92
112,92
251,92
997,92
347,92
624,93
322,93
45,93
364,93
126,93
830,93
855,93
584,93
252,93
713,93
254,93
171,93
716,93
542,93
710,93
653,93
806,93
902,93
340,93
54,93
232,93
666,93
407,93
260,93
347,93
998,93
571,93
124,93
40,93
181,93
854,93
674,93
888,93
969,93
899,93
877,93
316,93
669,93
545,93
260,93
132,93
318,94
655,94
223,94
780,94
352,95
47,95
78,95
252,95
489,95
747,95
46,95
902,95
442,95
654,95
73,95
162,96
785,96
806,96
97,96
95,96
704,96
973,96
488,96
757,96
600,96
132,96
477,96
307,96
178,96
919,96
818,96
227,97
280,97
445,97
52,97
614,97
126,97
824,97
736,97
583,97
977,97
269,97
149,97
922,97
726,97
8,97
999,97
293,97
138,97
147,97
925,97
410,97
767,97
165,97
411,97
267,97
375,97
364,97
718,97
34,97
933,97
348,97
948,97
405,97
130,97
387,97
590,97
740,97
271,97
591,97
971,97
806,97
991,97
886,97
278,97
945,97
795,97
338,97
944,97
270,98
301,98
519,98
763,98
255,98
376,98
547,98
329,98
43,98
230,98
991,98
873,98
272,98
304,98
4,98
675,99
418,99
280,99
784,99
510,99
445,99
659,99
506,99
243,99
167,99
617,99
464,99
205,99
383,99
153,99
717,99
854,99
580,99
181,99
54,99
916,99
49,99
708,99
715,99
597,99
603,99
837,99
57,99
140,99
370,99
465,99
387,99
752,99
820,99
718,99
861,99
890,99
296,99
384,99
784,99
936,99
881,99
62,99
204,99
520,99
366,99
431,99
957,99
677,99
517,100
879,100
40,100
311,101
895,101
413,101
473,101
27,101
690,101
354,101
729,101
902,101
572,101
2,101
817,101
485,101
574,101
634,101
101,101
401,101
122,101
662,101
105,101
869,101
867,101
861,101
981,101
762,101
759,101
998,101
964,101
315,101
970,101
967,101
857,101
312,101
704,102
932,102
251,102
116,102
811,102
727,102
630,102
676,102
420,102
462,102
83,102
909,103
35,103
598,103
894,103
875,104
223,104
250,104
249,104
462,104
174,104
743,104
967,104
633,104
495,104
677,104
373,104
7,104
826,104
718,104
652,104
276,104
354,104
551,104
349,104
152,104
339,104
578,104
570,104
451,104
951,104
220,105
892,105
378,105
944,105
758,105
696,105
7,105
114,105
362,105
99,105
340,105
737,105
664,105
431,105
952,105
739,105
368,105
415,105
237,105
371,105
537,105
850,105
238,105
485,105
51,105
805,105
419,105
713,105
410,105
344,105
198,105
235,105
139,105
529,105
850,105
995,105
371,105
727,105
957,105
318,105
796,105
898,105
852,105
322,106
534,106
968,106
467,106
737,106
98,106
357,106
5,106
269,106
490,106
537,106
449,106
647,106
501,106
990,106
775,106
709,106
775,106
274,106
657,106
794,106
842,106
867,106
260,106
827,106
123,106
894,106
593,106
374,106
672,106
366,106
831,107
875,107
505,107
716,107
777,107
356,107
987,107
124,107
34,107
283,107
545,107
119,107
912,107
863,107
936,107
504,107
783,107
651,107
256,107
23,107
865,107
152,107
874,107
863,108
478,108
301,108
526,108
985,108
504,108
986,108
473,108
438,108
981,108
893,108
770,108
923,108
544,108
709,108
968,108
713,108
508,108
93,108
159,108
364,108
311,108
538,108
441,108
95,108
583,109
23,109
583,109
934,109
58,109
55,109
232,109
578,109
482,109
41,109
842,109
682,109
194,109
307,109
134,109
516,110
887,110
542,110
812,110
279,110
572,110
180,110
366,111
480,111
677,111
164,111
952,111
345,111
205,111
222,112
408,112
738,112
605,112
712,112
130,112
696,112
799,112
139,112
418,112
411,112
79,112
297,112
610,112
256,112
85,112
297,112
515,112
656,112
269,112
634,112
507,112
573,112
427,112
798,112
979,112
602,112
18,112
703,112
181,112
197,112
314,112
1000,112
935,112
898,112
329,112
917,112
429,112
448,112
267,112
338,112
991,112
467,112
210,113
230,113
572,113
31,113
265,113
578,113
871,113
742,113
887,113
723,113
526,113
727,113
13,113
339,113
991,113
217,113
62,113
949,113
456,113
50,114
980,114
731,114
145,114
88,114
379,114
694,114
109,114
363,114
864,114
741,114
187,114
406,114
577,114
268,114
570,114
677,114
199,114
83,114
939,114
509,114
861,114
951,114
766,114
939,114
574,114
531,114
756,114
647,115
965,115
180,115
19,115
338,115
325,115
331,115
824,115
403,116
310,116
590,116
416,116
858,116
102,116
5,116
975,116
457,116
938,116
244,116
574,116
841,116
823,116
951,116
847,116
809,117
999,117
780,117
88,117
682,117
631,118
670,118
953,118
407,118
880,118
898,118
777,118
202,118
608,118
842,118
459,118
880,118
102,118
306,118
481,118
734,118
800,118
513,118
996,118
864,118
112,118
344,118
201,118
598,118
694,118
616,118
104,118
313,118
568,118
707,118
632,118
190,118
93,118
899,118
327,118
438,118
471,118
268,118
831,118
942,118
50,118
631,118
636,118
848,119
733,119
870,119
779,119
871,119
370,119
107,119
40,119
691,119
121,119
679,119
425,119
201,119
588,119
564,119
619,119
793,119
930,119
628,119
338,119
354,119
442,119
232,119
383,119
110,119
525,119
27,119
199,119
40,119
939,119
8,119
434,119
253,119
549,119
427,119
832,119
605,120
148,120
530,120
388,120
107,120
302,120
553,120
897,120
148,120
930,120
17,120
380,120
743,120
741,120
613,120
475,120
299,120
470,120
80,120
771,120
165,120
177,120
678,120
151,120
147,120
200,120
965,120
51,120
914,120
433,120
282,120
675,120
762,120
823,120
60,120
278,120
286,120
793,120
15,121
162,121
266,122
199,122
195,122
744,122
569,122
78,122
759,122
602,122
106,122
758,122
657,122
312,122
156,122
947,122
63,122
773,122
673,122
810,122
658,122
334,122
886,122
468,122
597,122
656,122
669,122
755,122
921,122
54,122
536,122
253,122
712,122
134,122
259,122
937,122
505,122
770,123
477,123
779,123
459,123
370,123
560,123
115,123
289,123
664,123
812,123
879,123
477,123
2,123
725,123
346,123
936,123
792,123
216,123
917,123
868,123
742,123
578,123
688,123
786,123
584,123
415,123
89,123
121,123
813,124
496,124
450,124
476,124
744,124
742,124
867,124
324,124
708,124
777,125
127,125
271,125
924,125
636,125
553,125
18,125
341,125
433,125
375,125
735,125
649,125
629,125
789,125
563,125
333,125
776,125
549,125
755,125
721,125
929,125
21,125
613,125
742,125
108,125
10,125
243,125
116,125
967,125
748,125
873,125
920,125
34,125
343,125
111,125
782,125
393,125
451,125
52,125
96,125
251,125
30,125
555,125
166,125
632,125
671,125
880,125
594,125
489,125
771,126
389,126
633,126
164,126
22,126
551,126
208,126
785,126
223,126
9,126
373,126
72,126
490,126
555,126
685,126
94,126
792,126
946,126
793,126
169,126
24,126
778,126
485,126
858,126
101,126
737,126
528,126
738,126
251,127
614,127
683,127
221,127
102,127
875,127
74,127
985,127
144,127
771,127
274,127
622,127
621,127
266,127
293,127
322,128
362,128
864,128
94,128
884,128
422,128
838,128
426,128
365,128
66,128
540,128
246,128
693,128
896,128
214,128
222,128
239,128
340,128
10,128
687,128
409,128
761,128
137,128
267,128
274,128
197,128
388,128
377,128
699,128
211,128
767,128
383,128
532,128
120,128
910,128
54,128
117,128
346,128
112,128
905,128
38,128
723,128
628,128
869,128
877,128
945,128
893,128
42,128
437,128
854,128
985,129
299,129
526,129
734,129
677,129
885,129
419,129
40,129
818,129
391,129
720,129
503,129
546,129
228,129
405,129
684,129
593,129
724,129
784,129
360,129
235,129
594,129
652,129
205,129
335,129
465,129
282,129
483,129
897,130
68,130
351,130
988,130
386,130
561,130
815,130
161,130
131,130
387,130
19,130
553,130
962,130
941,130
940,130
311,130
818,130
132,130
292,130
784,130
479,131
960,131
204,131
182,131
139,131
913,131
620,131
888,131
19,131
902,131
186,131
154,131
527,131
281,131
217,131
935,131
138,131
726,131
59,131
412,131
844,131
868,131
488,131
339,132
79,132
652,132
933,132
543,132
769,132
913,132
449,132
680,132
534,132
727,132
352,132
585,132
559,132
571,132
254,132
409,132
615,132
91,132
62,133
545,133
834,133
191,133
937,133
409,133
843,133
147,133
960,133
528,133
143,133
753,133
79,133
856,133
969,133
959,133
406,133
335,133
903,133
29,133
901,133
139,133
875,133
716,133
159,133
32,133
702,133
570,133
723,133
488,133
526,133
243,133
300,133
410,133
620,133
912,133
873,133
59,133
342,133
556,133
809,133
414,133
295,133
150,133
405,133
606,134
272,134
16,134
233,134
999,134
97,134
122,134
919,134
115,134
471,134
160,134
231,134
339,134
79,134
392,134
284,134
935,134
483,134
893,134
549,134
242,134
948,134
803,134
761,134
974,134
339,134
135,134
183,134
261,134
724,134
682,134
189,134
14,134
837,134
605,134
318,134
373,134
36,134
829,134
963,134
43,134
261,135
511,135
441,135
385,135
178,135
382,135
510,135
363,135
709,135
787,135
702,135
928,135
408,135
140,135
995,135
503,135
618,135
720,135
254,135
721,135
735,135
656,135
180,135
267,135
117,135
949,136
198,136
866,136
585,136
807,136
399,136
794,136
964,136
828,136
646,136
978,137
858,137
76,137
10,137
657,137
876,137
288,137
840,137
554,137
995,137
5,137
925,137
853,137
946,137
350,137
243,137
277,137
758,137
207,137
820,137
377,137
311,137
80,137
777,137
835,137
611,137
217,138
320,138
837,138
911,138
785,138
600,138
269,138
220,138
121,138
587,138
936,138
663,138
521,138
